id,sentence,label
"claim-568,evidence-1139479","The research also revealed how large areas of the polar ice caps could collapse and significant changes to ecosystems could see the Sahara Desert become green and the edges of tropical forests turn into fire-dominated savanna.[SEP]Changes in carbon dioxide associated with continental drift, and the decrease in volcanism as India arrived at the Asian continent, allowed temperatures to drop & Antarctic ice-sheets to form.",0
"claim-568,evidence-815729",The research also revealed how large areas of the polar ice caps could collapse and significant changes to ecosystems could see the Sahara Desert become green and the edges of tropical forests turn into fire-dominated savanna.[SEP]More than half of all plant and land animal species in the world live in tropical forests.,0
"claim-568,evidence-544714","The research also revealed how large areas of the polar ice caps could collapse and significant changes to ecosystems could see the Sahara Desert become green and the edges of tropical forests turn into fire-dominated savanna.[SEP]The diet of Archaeoindris was mostly leaves, and its habitat -- prior to human arrival -- was a mix of woodlands, bushlands, and savanna, rich in lemur diversity.",0
"claim-568,evidence-806019","The research also revealed how large areas of the polar ice caps could collapse and significant changes to ecosystems could see the Sahara Desert become green and the edges of tropical forests turn into fire-dominated savanna.[SEP]The consensus theory of the scientific community is that the resulting greenhouse effect is a principal cause of the increase in global warming which has occurred over the same period, and a chief contributor to the accelerated melting of the remaining glaciers and polar ice.",0
"claim-60,evidence-678431","So that means that probably about half, maybe half of that nine-tenths of the degree [of total warming] might be caused by greenhouse gases[SEP]Whereas a sudden lowering of a carbon emission cap may prove detrimental to economies, a gradual lowering of the cap may risk future environmental damage via global warming.",0
"claim-60,evidence-832303","So that means that probably about half, maybe half of that nine-tenths of the degree [of total warming] might be caused by greenhouse gases[SEP]This would affect in particular areas like [[Scandinavia]] and [[United Kingdom|Britain]] that are warmed by the [[North Atlantic drift]].",0
"claim-60,evidence-618398","So that means that probably about half, maybe half of that nine-tenths of the degree [of total warming] might be caused by greenhouse gases[SEP]Walter Greiling projected in the 1950s that world population would reach a peak of about nine billion, in the 21st century, and then stop growing, after a readjustment of the Third World and a sanitation of the tropics.",0
"claim-60,evidence-1184683","So that means that probably about half, maybe half of that nine-tenths of the degree [of total warming] might be caused by greenhouse gases[SEP]It has been known since 1872 that as we emit more and more carbon dioxide into our atmosphere, each increment results in less and less warming.",0
"claim-60,evidence-274384","So that means that probably about half, maybe half of that nine-tenths of the degree [of total warming] might be caused by greenhouse gases[SEP]In 2001 the Third Assessment Report (TAR) refined this, saying ""There is new and stronger evidence that most of the warming observed over the last 50 years is attributable to human activities"".",0
"claim-60,evidence-537008","So that means that probably about half, maybe half of that nine-tenths of the degree [of total warming] might be caused by greenhouse gases[SEP]This poll queried whether the respondent knew of global warming.",0
"claim-60,evidence-658225","So that means that probably about half, maybe half of that nine-tenths of the degree [of total warming] might be caused by greenhouse gases[SEP]The IPCC (2007) estimates that the expected rise in temperature due to a doubling of CO to be about , ± 1.5°.",0
"claim-378,evidence-859930","for thousands of millions of years the Earth has been changing, with cycles­ and one-off events such as an asteroid impact, super-volcano or a supernova explosion.[SEP]If, in fact, this is an impact crater, it would be substantially larger than the well-known Chicxulub impact crater associated with a later extinction event.",0
"claim-378,evidence-472460","for thousands of millions of years the Earth has been changing, with cycles­ and one-off events such as an asteroid impact, super-volcano or a supernova explosion.[SEP]In the early 21st century, the Earth suffers from a giant hurricane spawned by the release of clathrate compounds, as the result of a nuclear explosion.",0
"claim-378,evidence-510412","for thousands of millions of years the Earth has been changing, with cycles­ and one-off events such as an asteroid impact, super-volcano or a supernova explosion.[SEP]Multidirectionally shocked quartz (coesite), which is normally associated with large impact events or atomic bomb explosions, has also been found in the same layer at more than 30 sites.",0
"claim-2486,evidence-215129","The minute increase of anthropogenic CO2 in the atmosphere (0.008%) was not the cause of the warming—it was a continuation of natural cycles that occurred over the past 500 years.""[SEP]Studies showed that by mixing coal with biomass, we could reduce the amount of CO2 emitted.",0
